customer_id,month,mrr,churned
CUST-0064,2024-02-01,998.36,0
CUST-0064,2024-03-01,998.36,0
CUST-0064,2024-04-01,998.36,0
CUST-0064,2024-05-01,1123.92,0
CUST-0064,2024-06-01,1123.92,0
CUST-0064,2024-07-01,1217.41,0
CUST-0064,2024-08-01,1217.41,0
CUST-0064,2024-09-01,1217.41,0
CUST-0064,2024-10-01,1217.41,0
CUST-0064,2024-11-01,1217.41,0
CUST-0064,2024-12-01,1096.08,0
CUST-0065,2024-02-01,930.83,0
CUST-0065,2024-03-01,930.83,0
CUST-0065,2024-04-01,930.83,0
CUST-0065,2024-05-01,930.83,0
CUST-0065,2024-06-01,930.83,0
CUST-0065,2024-07-01,930.83,0
CUST-0065,2024-08-01,930.83,0
CUST-0065,2024-09-01,930.83,0
CUST-0065,2024-10-01,870.09,0
CUST-0065,2024-11-01,870.09,0
CUST-0065,2024-12-01,870.09,0
CUST-0066,2024-02-01,927.46,0
CUST-0066,2024-03-01,982.94,0
CUST-0066,2024-04-01,982.94,0
CUST-0066,2024-05-01,982.94,0
CUST-0066,2024-06-01,1111.37,0
CUST-0066,2024-07-01,1111.37,0
CUST-0066,2024-08-01,1111.37,0
CUST-0066,2024-09-01,1111.37,0
CUST-0066,2024-10-01,1111.37,0
CUST-0066,2024-11-01,1111.37,0
CUST-0066,2024-12-01,1299.34,0
CUST-0067,2024-02-01,219.69,0
CUST-0067,2024-03-01,219.69,0
CUST-0067,2024-04-01,219.69,0
CUST-0067,2024-05-01,197.94,0
CUST-0067,2024-06-01,197.94,0
CUST-0067,2024-07-01,197.94,0
CUST-0067,2024-08-01,197.94,0
CUST-0067,2024-09-01,235.39,0
CUST-0067,2024-10-01,274.94,0
CUST-0067,2024-11-01,274.94,0
CUST-0067,2024-12-01,274.94,0
CUST-0068,2024-02-01,306.48,0
CUST-0068,2024-03-01,306.48,0
CUST-0068,2024-04-01,306.48,0
CUST-0068,2024-05-01,306.48,0
CUST-0068,2024-06-01,306.48,0
CUST-0068,2024-07-01,306.48,0
CUST-0068,2024-08-01,306.48,0
CUST-0068,2024-09-01,306.48,0
CUST-0068,2024-10-01,306.48,0
CUST-0068,2024-11-01,272.61,0
CUST-0068,2024-12-01,272.61,0
CUST-0069,2024-02-01,412.34,0
CUST-0069,2024-03-01,412.34,0
CUST-0069,2024-04-01,412.34,0
CUST-0069,2024-05-01,412.34,0
CUST-0069,2024-06-01,412.34,0
CUST-0069,2024-07-01,412.34,0
CUST-0069,2024-08-01,412.34,0
CUST-0069,2024-09-01,412.34,0
CUST-0069,2024-10-01,412.34,0
CUST-0069,2024-11-01,412.34,0
CUST-0069,2024-12-01,439.03,0
CUST-0070,2024-02-01,272.01,0
CUST-0070,2024-03-01,272.01,0
CUST-0070,2024-04-01,272.01,0
CUST-0070,2024-05-01,272.01,0
CUST-0070,2024-06-01,272.01,0
CUST-0070,2024-07-01,272.01,0
CUST-0070,2024-08-01,272.01,0
CUST-0070,2024-09-01,272.01,0
CUST-0070,2024-10-01,227.65,0
CUST-0070,2024-11-01,227.65,0
CUST-0070,2024-12-01,227.65,0
CUST-0071,2024-02-01,249.14,0
CUST-0071,2024-03-01,249.14,0
CUST-0071,2024-04-01,249.14,0
CUST-0071,2024-05-01,249.14,0
CUST-0071,2024-06-01,249.14,0
CUST-0071,2024-07-01,249.14,0
CUST-0071,2024-08-01,249.14,0
CUST-0071,2024-09-01,249.14,0
CUST-0071,2024-10-01,262.29,0
CUST-0071,2024-11-01,232.73,0
CUST-0071,2024-12-01,232.73,0
CUST-0072,2024-02-01,4565.32,0
CUST-0072,2024-03-01,4565.32,0
CUST-0072,2024-04-01,4565.32,0
CUST-0072,2024-05-01,4565.32,0
CUST-0072,2024-06-01,4565.32,0
CUST-0072,2024-07-01,4565.32,0
CUST-0072,2024-08-01,4565.32,0
CUST-0072,2024-09-01,4565.32,0
CUST-0072,2024-10-01,4565.32,0
CUST-0072,2024-11-01,4565.32,0
CUST-0072,2024-12-01,4565.32,0
CUST-0073,2024-02-01,3964.12,0
CUST-0073,2024-03-01,3964.12,0
CUST-0073,2024-04-01,3964.12,0
CUST-0073,2024-05-01,3964.12,0
CUST-0073,2024-06-01,3964.12,0
CUST-0073,2024-07-01,3294.25,0
CUST-0073,2024-08-01,3294.25,0
CUST-0073,2024-09-01,3294.25,0
CUST-0073,2024-10-01,3943.51,0
CUST-0073,2024-11-01,3943.51,0
CUST-0073,2024-12-01,3943.51,0
CUST-0074,2024-02-01,51.01,0
CUST-0074,2024-03-01,51.01,0
CUST-0074,2024-04-01,51.01,0
CUST-0074,2024-05-01,51.01,0
CUST-0074,2024-06-01,51.01,0
CUST-0074,2024-07-01,51.01,0
CUST-0074,2024-08-01,51.01,0
CUST-0074,2024-09-01,51.01,0
CUST-0074,2024-10-01,51.01,0
CUST-0074,2024-11-01,51.01,0
CUST-0074,2024-12-01,58.48,0
CUST-0075,2024-02-01,776.63,0
CUST-0075,2024-03-01,776.63,0
CUST-0075,2024-04-01,842.3,0
CUST-0075,2024-05-01,842.3,0
CUST-0075,2024-06-01,842.3,0
CUST-0075,2024-07-01,842.3,0
CUST-0075,2024-08-01,679.29,0
CUST-0075,2024-09-01,679.29,0
CUST-0075,2024-10-01,601.74,0
CUST-0075,2024-11-01,655.14,0
CUST-0075,2024-12-01,655.14,0
CUST-0076,2024-02-01,49.86,0
CUST-0076,2024-03-01,57.73,0
CUST-0076,2024-04-01,57.73,0
CUST-0076,2024-05-01,64.51,0
CUST-0076,2024-06-01,64.51,0
CUST-0076,2024-07-01,64.51,0
CUST-0076,2024-08-01,64.51,0
CUST-0076,2024-09-01,64.51,0
CUST-0076,2024-10-01,64.51,0
CUST-0076,2024-11-01,64.51,0
CUST-0076,2024-12-01,64.51,0
CUST-0077,2024-02-01,1654.64,0
CUST-0077,2024-03-01,1787.59,0
CUST-0077,2024-04-01,1787.59,0
CUST-0077,2024-05-01,1787.59,0
CUST-0077,2024-06-01,2004.57,0
CUST-0077,2024-07-01,1839.35,0
CUST-0077,2024-08-01,1839.35,0
CUST-0077,2024-09-01,1839.35,0
CUST-0077,2024-10-01,1839.35,0
CUST-0077,2024-11-01,1839.35,0
CUST-0077,2024-12-01,1839.35,0
CUST-0078,2024-02-01,85.34,0
CUST-0078,2024-03-01,85.34,0
CUST-0078,2024-04-01,85.34,0
CUST-0078,2024-05-01,85.34,0
CUST-0078,2024-06-01,85.34,0
CUST-0078,2024-07-01,85.34,0
CUST-0078,2024-08-01,85.34,0
CUST-0078,2024-09-01,85.34,0
CUST-0078,2024-10-01,85.34,0
CUST-0078,2024-11-01,85.34,0
CUST-0078,2024-12-01,85.34,0
CUST-0079,2024-02-01,82.05,0
CUST-0079,2024-03-01,94.21,0
CUST-0079,2024-04-01,94.21,0
CUST-0079,2024-05-01,94.21,0
CUST-0079,2024-06-01,94.21,0
CUST-0079,2024-07-01,94.21,0
CUST-0079,2024-08-01,94.21,0
CUST-0079,2024-09-01,94.21,0
CUST-0079,2024-10-01,94.21,0
CUST-0079,2024-11-01,94.21,0
CUST-0079,2024-12-01,94.21,0
CUST-0080,2024-02-01,285.64,0
CUST-0080,2024-03-01,285.64,0
CUST-0080,2024-04-01,285.64,0
CUST-0080,2024-05-01,285.64,0
CUST-0080,2024-06-01,285.64,0
CUST-0080,2024-07-01,285.64,0
CUST-0080,2024-08-01,285.64,0
CUST-0080,2024-09-01,285.64,0
CUST-0080,2024-10-01,285.64,0
CUST-0080,2024-11-01,303.82,0
CUST-0080,2024-12-01,303.82,0
CUST-0081,2024-02-01,540.04,0
CUST-0081,2024-03-01,540.04,0
CUST-0081,2024-04-01,598.17,0
CUST-0081,2024-05-01,598.17,0
CUST-0081,2024-06-01,598.17,0
CUST-0081,2024-07-01,598.17,0
CUST-0081,2024-08-01,598.17,0
CUST-0081,2024-09-01,598.17,0
CUST-0081,2024-10-01,598.17,0
CUST-0081,2024-11-01,532.33,0
CUST-0081,2024-12-01,532.33,0
CUST-0082,2024-02-01,238.23,0
CUST-0082,2024-03-01,196.21,0
CUST-0082,2024-04-01,196.21,0
CUST-0082,2024-05-01,196.21,0
CUST-0082,2024-06-01,196.21,0
CUST-0082,2024-07-01,196.21,0
CUST-0082,2024-08-01,214.39,0
CUST-0082,2024-09-01,214.39,0
CUST-0082,2024-10-01,214.39,0
CUST-0082,2024-11-01,214.39,0
CUST-0082,2024-12-01,214.39,0
CUST-0083,2024-02-01,676.67,0
CUST-0083,2024-03-01,676.67,0
CUST-0083,2024-04-01,740.37,0
CUST-0083,2024-05-01,740.37,0
CUST-0083,2024-06-01,740.37,0
CUST-0083,2024-07-01,740.37,0
CUST-0083,2024-08-01,740.37,0
CUST-0083,2024-09-01,740.37,0
CUST-0083,2024-10-01,740.37,0
CUST-0083,2024-11-01,740.37,0
CUST-0083,2024-12-01,605.21,0
CUST-0084,2024-02-01,1829.83,0
CUST-0084,2024-03-01,1829.83,0
CUST-0084,2024-04-01,1829.83,0
CUST-0084,2024-05-01,1829.83,0
CUST-0084,2024-06-01,2149.73,0
CUST-0084,2024-07-01,2149.73,0
CUST-0084,2024-08-01,2149.73,0
CUST-0084,2024-09-01,2557.55,0
CUST-0084,2024-10-01,2557.55,0
CUST-0084,2024-11-01,2557.55,0
CUST-0084,2024-12-01,2557.55,0
CUST-0085,2024-02-01,111.77,0
CUST-0085,2024-03-01,111.77,0
CUST-0085,2024-04-01,111.77,0
CUST-0085,2024-05-01,111.77,0
CUST-0085,2024-06-01,111.77,0
CUST-0085,2024-07-01,132.79,0
CUST-0085,2024-08-01,132.79,0
CUST-0085,2024-09-01,132.79,0
CUST-0085,2024-10-01,115.84,0
CUST-0085,2024-11-01,115.84,0
CUST-0085,2024-12-01,115.84,0
CUST-0086,2024-02-01,391.15,0
CUST-0086,2024-03-01,391.15,0
CUST-0086,2024-04-01,391.15,0
CUST-0086,2024-05-01,391.15,0
CUST-0086,2024-06-01,391.15,0
CUST-0086,2024-07-01,391.15,0
CUST-0086,2024-08-01,391.15,0
CUST-0086,2024-09-01,391.15,0
CUST-0086,2024-10-01,391.15,0
CUST-0086,2024-11-01,325.29,0
CUST-0086,2024-12-01,325.29,0
CUST-0087,2024-02-01,3429.18,0
CUST-0087,2024-03-01,3429.18,0
CUST-0087,2024-04-01,3429.18,0
CUST-0087,2024-05-01,3429.18,0
CUST-0087,2024-06-01,3429.18,0
CUST-0087,2024-07-01,3429.18,0
CUST-0087,2024-08-01,3429.18,0
CUST-0087,2024-09-01,3429.18,0
CUST-0087,2024-10-01,3429.18,0
CUST-0087,2024-11-01,3429.18,0
CUST-0087,2024-12-01,3429.18,0
CUST-0088,2024-02-01,350.38,0
CUST-0088,2024-03-01,350.38,0
CUST-0088,2024-04-01,350.38,0
CUST-0088,2024-05-01,350.38,0
CUST-0088,2024-06-01,350.38,0
CUST-0088,2024-07-01,350.38,0
CUST-0088,2024-08-01,350.38,0
CUST-0088,2024-09-01,350.38,0
CUST-0088,2024-10-01,410.67,0
CUST-0088,2024-11-01,410.67,0
CUST-0088,2024-12-01,410.67,0
CUST-0089,2024-02-01,322.03,0
CUST-0089,2024-03-01,322.03,0
CUST-0089,2024-04-01,343.99,0
CUST-0089,2024-05-01,343.99,0
CUST-0089,2024-06-01,343.99,0
CUST-0089,2024-07-01,343.99,0
CUST-0089,2024-08-01,343.99,0
CUST-0089,2024-09-01,343.99,0
CUST-0089,2024-10-01,343.99,0
CUST-0089,2024-11-01,343.99,0
CUST-0089,2024-12-01,343.99,0
CUST-0090,2024-02-01,338.61,0
CUST-0090,2024-03-01,338.61,0
CUST-0090,2024-04-01,338.61,0
CUST-0090,2024-05-01,363.77,0
CUST-0090,2024-06-01,363.77,0
CUST-0090,2024-07-01,363.77,0
CUST-0090,2024-08-01,363.77,0
CUST-0090,2024-09-01,363.77,0
CUST-0090,2024-10-01,363.77,0
CUST-0090,2024-11-01,363.77,0
CUST-0090,2024-12-01,330.73,0
CUST-0091,2024-02-01,289.62,0
CUST-0091,2024-03-01,289.62,0
CUST-0091,2024-04-01,289.62,0
CUST-0091,2024-05-01,342.27,0
CUST-0091,2024-06-01,294.2,0
CUST-0091,2024-07-01,294.2,0
CUST-0091,2024-08-01,294.2,0
CUST-0091,2024-09-01,294.2,0
CUST-0091,2024-10-01,294.2,0
CUST-0091,2024-11-01,294.2,0
CUST-0091,2024-12-01,294.2,0
CUST-0092,2024-02-01,505.04,0
CUST-0092,2024-03-01,505.04,0
CUST-0092,2024-04-01,505.04,0
CUST-0092,2024-05-01,505.04,0
CUST-0092,2024-06-01,505.04,0
CUST-0092,2024-07-01,505.04,0
CUST-0092,2024-08-01,505.04,0
CUST-0092,2024-09-01,505.04,0
CUST-0092,2024-10-01,505.04,0
CUST-0092,2024-11-01,505.04,0
CUST-0092,2024-12-01,505.04,0
CUST-0093,2024-02-01,891.6,0
CUST-0093,2024-03-01,891.6,0
CUST-0093,2024-04-01,1045.23,0
CUST-0093,2024-05-01,1045.23,0
CUST-0093,2024-06-01,980.75,0
CUST-0093,2024-07-01,980.75,0
CUST-0093,2024-08-01,1093.11,0
CUST-0093,2024-09-01,1093.11,0
CUST-0093,2024-10-01,1209.03,0
CUST-0093,2024-11-01,1209.03,0
CUST-0093,2024-12-01,1209.03,0
CUST-0094,2024-02-01,217.31,0
CUST-0094,2024-03-01,217.31,0
CUST-0094,2024-04-01,217.31,0
CUST-0094,2024-05-01,217.31,0
CUST-0094,2024-06-01,217.31,0
CUST-0094,2024-07-01,217.31,0
CUST-0094,2024-08-01,217.31,0
CUST-0094,2024-09-01,217.31,0
CUST-0094,2024-10-01,217.31,0
CUST-0094,2024-11-01,217.31,0
CUST-0094,2024-12-01,217.31,0
CUST-0095,2024-02-01,137.52,0
CUST-0095,2024-03-01,164.45,0
CUST-0095,2024-04-01,164.45,0
CUST-0095,2024-05-01,133.78,0
CUST-0095,2024-06-01,144.83,0
CUST-0095,2024-07-01,144.83,0
CUST-0095,2024-08-01,0.0,1
CUST-0095,2024-09-01,0.0,0
CUST-0095,2024-10-01,0.0,0
CUST-0095,2024-11-01,0.0,0
CUST-0095,2024-12-01,0.0,0
CUST-0096,2024-02-01,58.85,0
CUST-0096,2024-03-01,47.79,0
CUST-0096,2024-04-01,47.79,0
CUST-0096,2024-05-01,47.79,0
CUST-0096,2024-06-01,47.79,0
CUST-0096,2024-07-01,47.79,0
CUST-0096,2024-08-01,45.22,0
CUST-0096,2024-09-01,45.22,0
CUST-0096,2024-10-01,45.22,0
CUST-0096,2024-11-01,45.22,0
CUST-0096,2024-12-01,45.22,0
CUST-0097,2024-02-01,3236.62,0
CUST-0097,2024-03-01,3236.62,0
CUST-0097,2024-04-01,3236.62,0
CUST-0097,2024-05-01,3236.62,0
CUST-0097,2024-06-01,3236.62,0
CUST-0097,2024-07-01,3236.62,0
CUST-0097,2024-08-01,3236.62,0
CUST-0097,2024-09-01,3236.62,0
CUST-0097,2024-10-01,3236.62,0
CUST-0097,2024-11-01,3784.12,0
CUST-0097,2024-12-01,3784.12,0
CUST-0098,2024-02-01,391.02,0
CUST-0098,2024-03-01,391.02,0
CUST-0098,2024-04-01,391.02,0
CUST-0098,2024-05-01,391.02,0
CUST-0098,2024-06-01,391.02,0
CUST-0098,2024-07-01,391.02,0
CUST-0098,2024-08-01,391.02,0
CUST-0098,2024-09-01,391.02,0
CUST-0098,2024-10-01,391.02,0
CUST-0098,2024-11-01,391.02,0
CUST-0098,2024-12-01,391.02,0
CUST-0099,2024-02-01,5404.92,0
CUST-0099,2024-03-01,4630.21,0
CUST-0099,2024-04-01,4630.21,0
CUST-0099,2024-05-01,5352.49,0
CUST-0099,2024-06-01,5352.49,0
CUST-0099,2024-07-01,5352.49,0
CUST-0099,2024-08-01,5352.49,0
CUST-0099,2024-09-01,5352.49,0
CUST-0099,2024-10-01,5352.49,0
CUST-0099,2024-11-01,5352.49,0
CUST-0099,2024-12-01,5352.49,0
CUST-0100,2024-02-01,4783.2,0
CUST-0100,2024-03-01,4783.2,0
CUST-0100,2024-04-01,4783.2,0
CUST-0100,2024-05-01,4783.2,0
CUST-0100,2024-06-01,4783.2,0
CUST-0100,2024-07-01,5716.28,0
CUST-0100,2024-08-01,5716.28,0
CUST-0100,2024-09-01,5716.28,0
CUST-0100,2024-10-01,5716.28,0
CUST-0100,2024-11-01,5716.28,0
CUST-0100,2024-12-01,6567.05,0
CUST-0101,2024-02-01,363.23,0
CUST-0101,2024-03-01,296.42,0
CUST-0101,2024-04-01,265.67,0
CUST-0101,2024-05-01,265.67,0
CUST-0101,2024-06-01,265.67,0
CUST-0101,2024-07-01,287.75,0
CUST-0101,2024-08-01,269.95,0
CUST-0101,2024-09-01,269.95,0
CUST-0101,2024-10-01,269.95,0
CUST-0101,2024-11-01,269.95,0
CUST-0101,2024-12-01,269.95,0
CUST-0102,2024-02-01,321.62,0
CUST-0102,2024-03-01,367.46,0
CUST-0102,2024-04-01,367.46,0
CUST-0102,2024-05-01,367.46,0
CUST-0102,2024-06-01,367.46,0
CUST-0102,2024-07-01,398.57,0
CUST-0102,2024-08-01,398.57,0
CUST-0102,2024-09-01,398.57,0
CUST-0102,2024-10-01,398.57,0
CUST-0102,2024-11-01,398.57,0
CUST-0102,2024-12-01,398.57,0
CUST-0103,2024-02-01,1193.31,0
CUST-0103,2024-03-01,1193.31,0
CUST-0103,2024-04-01,1193.31,0
CUST-0103,2024-05-01,1193.31,0
CUST-0103,2024-06-01,1193.31,0
CUST-0103,2024-07-01,1193.31,0
CUST-0103,2024-08-01,1193.31,0
CUST-0103,2024-09-01,1193.31,0
CUST-0103,2024-10-01,1193.31,0
CUST-0103,2024-11-01,1193.31,0
CUST-0103,2024-12-01,1193.31,0
CUST-0104,2024-02-01,111.23,0
CUST-0104,2024-03-01,111.23,0
CUST-0104,2024-04-01,89.56,0
CUST-0104,2024-05-01,73.46,0
CUST-0104,2024-06-01,69.62,0
CUST-0104,2024-07-01,69.62,0
CUST-0104,2024-08-01,69.62,0
CUST-0104,2024-09-01,69.62,0
CUST-0104,2024-10-01,69.62,0
CUST-0104,2024-11-01,69.62,0
CUST-0104,2024-12-01,69.62,0
CUST-0105,2024-02-01,302.35,0
CUST-0105,2024-03-01,302.35,0
CUST-0105,2024-04-01,302.35,0
CUST-0105,2024-05-01,302.35,0
CUST-0105,2024-06-01,332.19,0
CUST-0105,2024-07-01,332.19,0
CUST-0105,2024-08-01,332.19,0
CUST-0105,2024-09-01,332.19,0
CUST-0105,2024-10-01,306.03,0
CUST-0105,2024-11-01,306.03,0
CUST-0105,2024-12-01,306.03,0
CUST-0106,2024-02-01,1316.13,0
CUST-0106,2024-03-01,1316.13,0
CUST-0106,2024-04-01,1316.13,0
CUST-0106,2024-05-01,1316.13,0
CUST-0106,2024-06-01,1316.13,0
CUST-0106,2024-07-01,1485.46,0
CUST-0106,2024-08-01,1485.46,0
CUST-0106,2024-09-01,1485.46,0
CUST-0106,2024-10-01,1485.46,0
CUST-0106,2024-11-01,1485.46,0
CUST-0106,2024-12-01,1485.46,0
CUST-0107,2024-02-01,68.91,0
CUST-0107,2024-03-01,68.91,0
CUST-0107,2024-04-01,68.91,0
CUST-0107,2024-05-01,68.91,0
CUST-0107,2024-06-01,68.91,0
CUST-0107,2024-07-01,68.91,0
CUST-0107,2024-08-01,68.91,0
CUST-0107,2024-09-01,68.91,0
CUST-0107,2024-10-01,68.91,0
CUST-0107,2024-11-01,68.91,0
CUST-0107,2024-12-01,68.91,0
CUST-0108,2024-02-01,90.24,0
CUST-0108,2024-03-01,90.24,0
CUST-0108,2024-04-01,90.24,0
CUST-0108,2024-05-01,90.24,0
CUST-0108,2024-06-01,90.24,0
CUST-0108,2024-07-01,90.24,0
CUST-0108,2024-08-01,90.24,0
CUST-0108,2024-09-01,90.24,0
CUST-0108,2024-10-01,90.24,0
CUST-0108,2024-11-01,90.24,0
CUST-0108,2024-12-01,90.24,0
CUST-0109,2024-02-01,336.72,0
CUST-0109,2024-03-01,336.72,0
CUST-0109,2024-04-01,336.72,0
CUST-0109,2024-05-01,336.72,0
CUST-0109,2024-06-01,336.72,0
CUST-0109,2024-07-01,336.72,0
CUST-0109,2024-08-01,336.72,0
CUST-0109,2024-09-01,336.72,0
CUST-0109,2024-10-01,336.72,0
CUST-0109,2024-11-01,336.72,0
CUST-0109,2024-12-01,336.72,0
CUST-0110,2024-02-01,1784.25,0
CUST-0110,2024-03-01,1927.18,0
CUST-0110,2024-04-01,1927.18,0
CUST-0110,2024-05-01,1927.18,0
CUST-0110,2024-06-01,2214.44,0
CUST-0110,2024-07-01,2214.44,0
CUST-0110,2024-08-01,2214.44,0
CUST-0110,2024-09-01,2214.44,0
CUST-0110,2024-10-01,2214.44,0
CUST-0110,2024-11-01,2214.44,0
CUST-0110,2024-12-01,2214.44,0
CUST-0111,2024-02-01,2757.22,0
CUST-0111,2024-03-01,2757.22,0
CUST-0111,2024-04-01,2757.22,0
CUST-0111,2024-05-01,3276.52,0
CUST-0111,2024-06-01,3276.52,0
CUST-0111,2024-07-01,2957.54,0
CUST-0111,2024-08-01,2957.54,0
CUST-0111,2024-09-01,2957.54,0
CUST-0111,2024-10-01,2957.54,0
CUST-0111,2024-11-01,2957.54,0
CUST-0111,2024-12-01,2957.54,0
CUST-0112,2024-02-01,286.44,0
CUST-0112,2024-03-01,286.44,0
CUST-0112,2024-04-01,286.44,0
CUST-0112,2024-05-01,286.44,0
CUST-0112,2024-06-01,286.44,0
CUST-0112,2024-07-01,286.44,0
CUST-0112,2024-08-01,286.44,0
CUST-0112,2024-09-01,286.44,0
CUST-0112,2024-10-01,286.44,0
CUST-0112,2024-11-01,286.44,0
CUST-0112,2024-12-01,286.44,0
CUST-0113,2024-02-01,196.59,0
CUST-0113,2024-03-01,196.59,0
CUST-0113,2024-04-01,196.59,0
CUST-0113,2024-05-01,196.59,0
CUST-0113,2024-06-01,196.59,0
CUST-0113,2024-07-01,222.14,0
CUST-0113,2024-08-01,222.14,0
CUST-0113,2024-09-01,222.14,0
CUST-0113,2024-10-01,243.87,0
CUST-0113,2024-11-01,243.87,0
CUST-0113,2024-12-01,243.87,0
CUST-0114,2024-02-01,32.47,0
CUST-0114,2024-03-01,32.47,0
CUST-0114,2024-04-01,32.47,0
CUST-0114,2024-05-01,38.9,0
CUST-0114,2024-06-01,38.9,0
CUST-0114,2024-07-01,38.9,0
CUST-0114,2024-08-01,31.58,0
CUST-0114,2024-09-01,31.58,0
CUST-0114,2024-10-01,31.58,0
CUST-0114,2024-11-01,31.58,0
CUST-0114,2024-12-01,31.58,0
CUST-0115,2024-02-01,3893.22,0
CUST-0115,2024-03-01,3893.22,0
CUST-0115,2024-04-01,3893.22,0
CUST-0115,2024-05-01,3893.22,0
CUST-0115,2024-06-01,3893.22,0
CUST-0115,2024-07-01,3893.22,0
CUST-0115,2024-08-01,3893.22,0
CUST-0115,2024-09-01,3893.22,0
CUST-0115,2024-10-01,3893.22,0
CUST-0115,2024-11-01,3893.22,0
CUST-0115,2024-12-01,3893.22,0
CUST-0116,2024-02-01,2620.54,0
CUST-0116,2024-03-01,2620.54,0
CUST-0116,2024-04-01,2620.54,0
CUST-0116,2024-05-01,2794.54,0
CUST-0116,2024-06-01,2794.54,0
CUST-0116,2024-07-01,2794.54,0
CUST-0116,2024-08-01,2794.54,0
CUST-0116,2024-09-01,3096.66,0
CUST-0116,2024-10-01,3096.66,0
CUST-0116,2024-11-01,3096.66,0
CUST-0116,2024-12-01,3096.66,0
CUST-0117,2024-02-01,131.01,0
CUST-0117,2024-03-01,131.01,0
CUST-0117,2024-04-01,131.01,0
CUST-0117,2024-05-01,131.01,0
CUST-0117,2024-06-01,147.4,0
CUST-0117,2024-07-01,147.4,0
CUST-0117,2024-08-01,147.4,0
CUST-0117,2024-09-01,147.4,0
CUST-0117,2024-10-01,164.8,0
CUST-0117,2024-11-01,164.8,0
CUST-0117,2024-12-01,164.8,0
CUST-0118,2024-02-01,1167.47,0
CUST-0118,2024-03-01,1167.47,0
CUST-0118,2024-04-01,1167.47,0
CUST-0118,2024-05-01,1167.47,0
CUST-0118,2024-06-01,1349.7,0
CUST-0118,2024-07-01,1349.7,0
CUST-0118,2024-08-01,1349.7,0
CUST-0118,2024-09-01,1114.36,0
CUST-0118,2024-10-01,1114.36,0
CUST-0118,2024-11-01,1114.36,0
CUST-0118,2024-12-01,1114.36,0
CUST-0119,2024-02-01,812.79,0
CUST-0119,2024-03-01,812.79,0
CUST-0119,2024-04-01,812.79,0
CUST-0119,2024-05-01,812.79,0
CUST-0119,2024-06-01,946.75,0
CUST-0119,2024-07-01,1064.76,0
CUST-0119,2024-08-01,1064.76,0
CUST-0119,2024-09-01,1064.76,0
CUST-0119,2024-10-01,1064.76,0
CUST-0119,2024-11-01,1064.76,0
CUST-0119,2024-12-01,992.7,0
CUST-0120,2024-02-01,305.55,0
CUST-0120,2024-03-01,305.55,0
CUST-0120,2024-04-01,305.55,0
CUST-0120,2024-05-01,305.55,0
CUST-0120,2024-06-01,347.32,0
CUST-0120,2024-07-01,347.32,0
CUST-0120,2024-08-01,370.36,0
CUST-0120,2024-09-01,370.36,0
CUST-0120,2024-10-01,370.36,0
CUST-0120,2024-11-01,370.36,0
CUST-0120,2024-12-01,370.36,0
CUST-0121,2024-02-01,834.57,0
CUST-0121,2024-03-01,972.51,0
CUST-0121,2024-04-01,972.51,0
CUST-0121,2024-05-01,972.51,0
CUST-0121,2024-06-01,972.51,0
CUST-0121,2024-07-01,972.51,0
CUST-0121,2024-08-01,972.51,0
CUST-0121,2024-09-01,972.51,0
CUST-0121,2024-10-01,972.51,0
CUST-0121,2024-11-01,972.51,0
CUST-0121,2024-12-01,972.51,0
CUST-0122,2024-02-01,66.04,0
CUST-0122,2024-03-01,66.04,0
CUST-0122,2024-04-01,66.04,0
CUST-0122,2024-05-01,66.04,0
CUST-0122,2024-06-01,66.04,0
CUST-0122,2024-07-01,66.04,0
CUST-0122,2024-08-01,66.04,0
CUST-0122,2024-09-01,66.04,0
CUST-0122,2024-10-01,66.04,0
CUST-0122,2024-11-01,66.04,0
CUST-0122,2024-12-01,66.04,0
CUST-0123,2024-02-01,417.7,0
CUST-0123,2024-03-01,417.7,0
CUST-0123,2024-04-01,460.49,0
CUST-0123,2024-05-01,460.49,0
CUST-0123,2024-06-01,460.49,0
CUST-0123,2024-07-01,460.49,0
CUST-0123,2024-08-01,460.49,0
CUST-0123,2024-09-01,460.49,0
CUST-0123,2024-10-01,460.49,0
CUST-0123,2024-11-01,460.49,0
CUST-0123,2024-12-01,460.49,0
CUST-0124,2024-02-01,399.12,0
CUST-0124,2024-03-01,399.12,0
CUST-0124,2024-04-01,427.2,0
CUST-0124,2024-05-01,427.2,0
CUST-0124,2024-06-01,427.2,0
CUST-0124,2024-07-01,427.2,0
CUST-0124,2024-08-01,427.2,0
CUST-0124,2024-09-01,427.2,0
CUST-0124,2024-10-01,427.2,0
CUST-0124,2024-11-01,485.56,0
CUST-0124,2024-12-01,485.56,0
CUST-0125,2024-02-01,220.58,0
CUST-0125,2024-03-01,220.58,0
CUST-0125,2024-04-01,220.58,0
CUST-0125,2024-05-01,220.58,0
CUST-0125,2024-06-01,220.58,0
CUST-0125,2024-07-01,257.49,0
CUST-0125,2024-08-01,257.49,0
CUST-0125,2024-09-01,257.49,0
CUST-0125,2024-10-01,304.24,0
CUST-0125,2024-11-01,304.24,0
CUST-0125,2024-12-01,304.24,0
CUST-0126,2024-02-01,387.4,0
CUST-0126,2024-03-01,418.51,0
CUST-0126,2024-04-01,471.2,0
CUST-0126,2024-05-01,471.2,0
CUST-0126,2024-06-01,471.2,0
CUST-0126,2024-07-01,471.2,0
CUST-0126,2024-08-01,471.2,0
